,songs_id,songs_name,artist_name,artist_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,artist_genre
1698,7ghmZhLpmQe9nTluI1czmr,Say It,"['Flume', 'Tove Lo']","['6nxWCVXbOlEVRexSbLsTer', '4NHQUGzhtTLFvgF5SZesLK']",2016,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,262521,4,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']"
1699,6WhzFzROw3aq3rPWjgYlxr,Gold,['Kiiara'],['4u5smJBskI6Adzv08PuiUP'],2016,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']"
1700,7lGKEWMXVWWTt3X71Bv44I,Unsteady,['X Ambassadors'],['3NPpFNZtSTHheNBaWC82rB'],2016,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,4,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']"
1701,5eG6cZTO4G5hFcnjyGR1ao,LUV,['Tory Lanez'],['2jku7tDXc6XoB6MO2hFuqg'],2016,0.688,0.541,11,-8.128,0,0.114,0.0118,0.0,0.123,0.247,95.109,228640,4,"['canadian hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
1702,6cREm4bV7V79Yxdilx9HDo,Once In a While,['Timeflies'],['6dC0rIJNLSFZwqckLgXJ8p'],2016,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021,215160,4,"['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop dance', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']"
1703,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),"['SAYGRACE', 'G-Eazy']","['6y5amJcTjeDgLXIjtQLMst', '02kJSzxNuaWGqwubyUba0Z']",2016,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,201493,3,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'r&b']"
1704,0JcrmfXJsl9Ow9PCon265s,Stole the Show,"['Kygo', 'Parson James']","['23fqKkggKUBHNkbKtXEls4', '48sLioddyaXkuhyHXSkpsB']",2016,0.678,0.633,8,-6.443,0,0.171,0.151,0.0,0.147,0.478,99.886,222813,4,"['edm', 'pop', 'pop dance', 'tropical house']"
1705,4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']","['55Aa2cqylxrFIXC767Z865', '137W8MRPWKqSmrBGDBFSop', '53XhwfbYqKCa1cC15pYq2q', '3NPpFNZtSTHheNBaWC82rB', '4xRYI6VqpkE3UwrDrAZL8L', '7c0XG5cIJTrrAgEC3ULPiq']",2016,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,4,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
1706,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),"['Shelley FKA DRAM', 'Lil Yachty']","['5M0lbkGluOPXLeFjApw8r8', '6icQOAFXDZKsumw3YXyusw']",2016,0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,225205,4,"['pop rap', 'rap', 'trap', 'underground hip hop', 'virginia hip hop']"
1707,6dlpABcXrQKRU9G00i6Zba,Back To Sleep,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2016,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,201253,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
1708,0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"['Tinie Tempah', 'Zara Larsson']","['0Tob4H0FLtEONHU1MjpUEp', '1Xylc3o4UrD53lo9CvFvVg']",2016,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,196000,4,"['dance pop', 'edm', 'grime', 'house', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance']"
1709,2Gyc6e2cLxA5hoX1NOvYnU,Say It,['Tory Lanez'],['2jku7tDXc6XoB6MO2hFuqg'],2016,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,4,"['canadian hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
1710,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2016,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4,"['permanent wave', 'pop']"
1711,3xKsf9qdS1CyvXSMEid6g8,Pink + White,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],2016,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
1712,7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),"['Kygo', 'Maty Noyes']","['23fqKkggKUBHNkbKtXEls4', '5JSXWmQO8csVUy6hSRu8TA']",2016,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465,4,"['edm', 'pop', 'pop dance', 'tropical house']"
1713,4OZEu0Vwq0RB2LAq14v99n,Middle,"['DJ Snake', 'Bipolar Sunshine']","['540vIaP2JwjQb9dm3aArA4', '0CjWKoS55T7DOt0HJuwF1H']",2016,0.611,0.7,9,-5.331,1,0.0436,0.0199,0.0,0.0549,0.213,104.981,220573,4,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']"
1714,27PmvZoffODNFW2p7ehZTQ,Don't Mind,['Kent Jones'],['3jHBxvZ9gbBkZ17wKUqVsO'],2016,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237,4,"['miami hip hop', 'viral trap']"
1715,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2016,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,4,"['dfw rap', 'melodic rap', 'rap']"
1716,1a5Yu5L18qNxVhXx38njON,Hear Me Now,"['Alok', 'Bruno Martini', 'Zeeba']","['0NGAZxHanS9e0iNHpR8f2W', '5veVxxPm1vzgi6pO2iVA8L', '7qPLO2XOUaRrRxkvLZ3AEK']",2016,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,192846,4,"['electro house', 'pop nacional', 'slap house']"
1717,1zbTIdIbLYlXjtOqlHALh4,The Girl Is Mine,['99 Souls'],['7aLdKgvXgDQz0wi5z2PKMV'],2016,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991,216613,4,"['house', 'uk house']"
1718,7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"['Future', 'The Weeknd']","['1RyvyyTE3xzB2ZywiAwp0i', '1Xyo4u8uXC1ZmMpatF05PJ']",2016,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,313547,4,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1719,4STaHtfguDMkWbPEo6Fwcx,Not Nice,['PARTYNEXTDOOR'],['2HPaUgqeutzr3jx5a9WyDV'],2016,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
1720,6oSmp7qnvAxUXeUKhl67a6,1955,"['Hilltop Hoods', 'Montaigne', 'Tom Thum']","['7dlqUnjoF2U2DkNDMhcgG4', '1ZcnsSFqWusWlRK01vKE6b', '41Sy5j6hSOXJ6Pl1yR296B']",2016,0.766,0.5,11,-7.558,1,0.0695,0.719,5.91e-06,0.304,0.71,84.044,239280,4,"['australian hip hop', 'australian pop']"
1721,0wdKiSBUT7aZkXUIdJWcwC,2 Phones,['Kevin Gates'],['1gPhS1zisyXr5dHTYZyiMe'],2016,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,240000,4,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']"
1722,3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,['Desiigner'],['7pFeBzX627ff0VnN6bxPR4'],2016,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,4,"['pop rap', 'rap', 'trap', 'underground hip hop', 'viral trap']"
1723,4AOpEhqA7zHxQjkHmRrAp7,This Girl - Kungs Vs. Cookin' On 3 Burners,"['Kungs', ""Cookin' On 3 Burners""]","['7keGfmQR4X5w0two1xKZ7d', '726MxZBpkxnnoKl6aN7mmj']",2016,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,195561,4,"['new french touch', 'pop dance', 'tropical house']"
1724,27GmP9AWRs744SzKcpJsTZ,Jumpman,"['Drake', 'Future']","['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",2016,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
1725,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),"['Enrique Iglesias', 'Wisin']","['7qG3b048QCHVRO5Pv1T5lw', '3E6xrwgnVfYCrCs0ePERDz']",2016,0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,4,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']"
1726,16NOHRm0OEjmg55OZAxVmV,I'm In Control,"['AlunaGeorge', 'Popcaan']","['2VAnyOxzJuSAj7XIuEOT38', '62DmErcU7dqZbJaDqwsqzR']",2016,0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013,209425,4,"['electropop', 'house', 'pop', 'tropical house']"
1727,7EVk9tRb6beJLTHrg6AkY9,Tuesday (feat. Danelle Sandoval),"['Burak Yeter', 'Danelle Sandoval']","['4ON1ruy5ijE7ZPQthbrkgI', '7Dz9goFmVZZqvJxZoKg7pF']",2016,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875,4,['electro house']
1728,0g5EKLgdKvNlln7TNqBByK,Middle,"['DJ Snake', 'Bipolar Sunshine']","['540vIaP2JwjQb9dm3aArA4', '0CjWKoS55T7DOt0HJuwF1H']",2016,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573,4,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']"
1729,7qiZfU4dY1lWllzX7mPBI3,Shape of You,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,"['pop', 'uk pop']"
1730,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),"['Luis Fonsi', 'Daddy Yankee']","['4V8Sr092TqfHkfAA5fXXqG', '4VMYDCV2IEDYJArk749S6m']",2017,0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,228200,4,"['latin', 'latin pop', 'puerto rican pop', 'tropical']"
1731,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2017,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,"['dance pop', 'pop', 'post-teen pop']"
1732,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"['The Chainsmokers', 'Coldplay']","['69GGBxA162lTqCwzJG5jLp', '4gzpq5DPGxSnKTe4SA8HAU']",2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
1733,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2017,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
1734,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],2017,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']"
1735,7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],2017,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
1736,4SPLWgCPoKwULz2UTM8TKg,Symphony (feat. Zara Larsson),"['Clean Bandit', 'Zara Larsson']","['6MDME20pz9RveH9rEXvrOM', '1Xylc3o4UrD53lo9CvFvVg']",2017,0.718,0.609,0,-4.699,0,0.043,0.281,3.29e-05,0.234,0.497,122.95,214867,4,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
1737,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"['Migos', 'Lil Uzi Vert']","['6oMuImdp5ZcFhWP0ESe6mG', '4O15NlyKLIASxsJ0PrXPfz']",2017,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,343150,4,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1738,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,"['ZAYN', 'Sia']","['5ZsFI1h6hIdQRw2ti0hz81', '5WUlDfRSoLAfcVSX1WnrxN']",2017,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
1739,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,"['Post Malone', 'Quavo']","['246dkjvS1zLTtiykXe5h60', '0VRj0yCOv2FXJNP47XQnx5']",2017,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,"['dfw rap', 'melodic rap', 'rap']"
1740,4iLqG9SeJSnt0cSPICSjxv,Attention,['Charlie Puth'],['6VuMaDnrHyPL1p4EHjYLi7'],2017,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
1741,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],2017,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4,"['melodic rap', 'philly rap', 'rap', 'trap']"
1742,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2017,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,199440,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
1743,76cy1WJvNGJTj78UqeA5zr,IDGAF,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2017,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4,"['dance pop', 'pop', 'uk pop']"
1744,0tBbt8CrmxbjRP0pueQkyU,Wolves,"['Selena Gomez', 'Marshmello']","['0C8ZW7ezQVs4URX5aX7Kqx', '64KEffDW9EtZ1y2vBYgq8T']",2017,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4,"['dance pop', 'pop', 'post-teen pop']"
1745,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE Remix,"['Maggie Lindemann', 'CADE', 'Cheat Codes']","['0uGk2czvcpWQA383Im6ajf', '0CEK8AzyeD5ZUdUloB6yQV', '7DMveApC7UnC2NPfPvlHSU']",2017,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4,"['alt z', 'dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']"
1746,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],2017,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,"['pop', 'post-teen pop', 'talent show', 'uk pop']"
1747,7BKLCZ1jbUBVqRi2FVlTVw,Closer,"['The Chainsmokers', 'Halsey']","['69GGBxA162lTqCwzJG5jLp', '26VFTg2z8YR0cCuwLzESi2']",2017,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
1748,0dXNQ8dckG4eYfEtq9zcva,All Night,"['The Vamps', 'Matoma']","['7gAppWoH7pcYmphCVTXkzs', '4YXycRbyyAE0wozTk7QMEq']",2017,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,197640,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
1749,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']","['5p7f24Rk5HkUZsaS3BLG5F', '4AVFqumd2ogHFlRbKIjp1t', '3b8QkneNDz4JHKKKlLgYZg', '4olE3I5QU0dvSR7LIpqTXc']",2017,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,4,"['dance pop', 'pop', 'post-teen pop']"
1750,4LihUZcWy0B6lGLqcJ8u9B,New Rules,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2017,0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.114,0.592,116.01,212000,4,"['dance pop', 'pop', 'uk pop']"
1751,0Zxswuv5xzIhxDnsKJLq82,Mercy,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2017,0.561,0.674,4,-4.882,0,0.0818,0.118,0.0,0.111,0.383,148.127,208733,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
1752,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),"['Cheat Codes', 'Demi Lovato']","['7DMveApC7UnC2NPfPvlHSU', '6S2OmqARrzebs0tKUEyXyp']",2017,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,223504,4,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']"
1753,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2017,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
1754,0NiXXAI876aGImAd6rTj8w,Mama,"['Jonas Blue', 'William Singe']","['1HBjj22wzbscIZ9sEb5dyf', '5exS0bytCYdixgv02DaCm3']",2017,0.739,0.792,11,-4.256,0,0.0418,0.091,0.0,0.0516,0.547,104.016,181615,4,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']"
1755,2RttW7RAu5nOAfq6YFvApB,Happier,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4,"['pop', 'uk pop']"
1756,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,"['Martin Garrix', 'Dua Lipa']","['60d24wfXkVzDSfLS6hyCjZ', '6M2wZ9GZgrQXHCFfjv46we']",2017,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
1757,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2017,0.704,0.633,11,-6.923,0,0.241,0.0214,0.0,0.29,0.863,144.021,203760,4,"['dance pop', 'pop', 'post-teen pop']"
1758,6uBhi9gBXWjanegOb2Phh0,Stay,"['Zedd', 'Alessia Cara']","['2qxJFvFYMEDqd7ui6kSAcq', '2wUjUUtkb5lvLKcGKsKqsR']",2017,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']"
1759,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),"['David Guetta', 'Justin Bieber']","['1Cs0zKBU1kc0i8ypK3B9ai', '1uNFoZAHBGtllmzznpCI3s']",2017,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,194897,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
1760,10GJQkjRJcZhGTLagFOC62,Most Girls,['Hailee Steinfeld'],['5p7f24Rk5HkUZsaS3BLG5F'],2017,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4,"['dance pop', 'pop', 'post-teen pop']"
1761,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,"['Liam Payne', 'Quavo']","['5pUo3fmmHT8bhCyHE52hA6', '0VRj0yCOv2FXJNP47XQnx5']",2017,0.869,0.485,6,-5.595,1,0.0545,0.246,0.0,0.0765,0.527,106.028,204502,4,"['dance pop', 'pop', 'post-teen pop']"
1762,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","['ZAYN', 'Taylor Swift']","['5ZsFI1h6hIdQRw2ti0hz81', '06HL4z0CvFAxyc27GXpf02']",2017,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,245200,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
1763,5vjLSffimiIP26QG5WcN2K,Hold On,['Chord Overstreet'],['5D3muNJhYYunbRkh3FKgX0'],2017,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4,['acoustic pop']
1764,7vGuf3Y35N4wmASOKLUVVU,Silence,"['Marshmello', 'Khalid']","['64KEffDW9EtZ1y2vBYgq8T', '6LuN9FCkKOj5PcnpouEgny']",2017,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
1765,1pKeFVVUOPjFsOABub0OaV,Side To Side,"['Ariana Grande', 'Nicki Minaj']","['66CXWjxzNUsdJxJ2JdwvnR', '0hCNtLu0JehylgoiP8L4Gh']",2017,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,226160,4,"['pop', 'post-teen pop']"
1766,74vs7PD7iG2GnWUGnb8Yuq,Middle Of The Night,"['The Vamps', 'Martin Jensen']","['7gAppWoH7pcYmphCVTXkzs', '4ehtJnVumNf6xzSCDk8aLB']",2017,0.588,0.749,11,-4.323,0,0.058,0.0037,0.0,0.0813,0.397,130.093,174600,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
1767,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],2017,0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,175517,4,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']"
1768,0afhq8XCExXpqazXczTSve,Galway Girl,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4,"['pop', 'uk pop']"
1769,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),"['Clean Bandit', 'Sean Paul', 'Anne-Marie']","['6MDME20pz9RveH9rEXvrOM', '3Isy6kedDrgPYoTS1dazA9', '1zNqDE7qDGCsyzJwohVaoX']",2017,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,4,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
1770,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2017,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4,"['pop', 'post-teen pop']"
1771,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"['Kygo', 'Selena Gomez']","['23fqKkggKUBHNkbKtXEls4', '0C8ZW7ezQVs4URX5aX7Kqx']",2017,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4,"['edm', 'pop', 'pop dance', 'tropical house']"
1772,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],2017,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,224031,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
1773,72jbDTw1piOOj770jWNeaG,Paris,['The Chainsmokers'],['69GGBxA162lTqCwzJG5jLp'],2017,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
1774,0tgVpDi06FyKpA1z0VMD4v,Perfect,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,"['pop', 'uk pop']"
1775,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']","['04gDigrS5kc9YWfZHwBETP', '7tYKF4w9nC0nq9CsPZTHyP']",2017,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,199849,4,"['pop', 'pop rock']"
1776,0ofbQMrRDsUaVKq2mGLEAb,Havana,"['Camila Cabello', 'Young Thug']","['4nDoRrQiYLoBzwC5BhVJzF', '50co4Is1HCEo8bhOyUWKpn']",2017,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897,4,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
